url,标题,租赁方式,交通,价格,付款方式,佣金,面积,户型,楼层,朝向,小区,类型,装修
https://bj.zu.anjuke.com/fangyuan/3476790492258306?isauction=2&shangquan_id=15336&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKP1cYP191P1ELnH9zn1NKTHnYP1mLrHTYrHczPH91njmKPHNknjTKPHNknjTKnikQnEDQTHDLn1N1n1TOP1N3njcKnWNKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQnkDKsHDKTHD3P1cdrjN3njDknHD3rj9QnW9KP9DKnEDkP10Ouj66niYOnW-6sHEQujTVmWTOnad6rHFhmWcYnvNYPyDKnH9LnWN3PH9knWE3PjTLPWNYPTDQrj0zPH9drjTznW9zP1mznWEkTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPEDQmycznhNLuaYduW-BsHEYn1DVrHTYPBYYujE1mymOmHwBm1bKTHEKTEDkTHD_nHDYnBkQPHn1P9DQTyOdUAkKnj93nWKBmhF6mHN3uAmvP9&lego_tid=1ab22e7d-5f9b-4431-9046-4d43af9a4bc9&psid=bdfe5684823a891ab4ab281bb4c8bd22,康营四期一居室，精装全南60平，小区环境好，两梯四户，有电梯,整租,,3800,付3押1,佣金：0佣金,93平方米,1室1厅1卫,中层(共21层),朝南,康营家园四期A区 朝阳 孙河,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3589167123684357?isauction=2&shangquan_id=5811&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKP1DOPHbLPHmOPjc3PWNKTHndrjbQPW0QnWnvrjE1PH0KnHmYnjTKnHmYnjTKnikQnEDQTHDLn1N1n1TOP1N3njcKnWmKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQnkDKsHDKTHD3P1cdPHcYnjDknjDdPWcQnHcKP9DKnEDvnjEdP1NLPadbuhRbsHwBnHDVrAR6Pzd6mhnYnjRBmhNdPHcKnH9LnWNdnWEknHT3PHEdPWn3PEDQrj0zPHNzPjTQnjndnHckPWEQTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPE7-rjT3PW03mzd-uj0YsHEYPHcVmhczmBYkrHP6PjNYmvDvnW9KTHEKTEDkTHD_nHDYPzkdrjDQTHDKUMR_UTDLnjubn1mYnvNzPHT1PHnv&lego_tid=e808678c-ed74-4452-bb2b-093a454ca628&psid=bdfe5684823a891ab4ab281bb4c8bd22,金地格林格林(南区) 2室1厅1卫 精装修 电梯房,整租,,3700,付3押1,佣金：1月租金,75.5平方米,2室1厅1卫,高层(共18层),朝南,金地格林格林(南区) 通州 北关,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3147396121911298?isauction=2&shangquan_id=1245&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKPjc3PHmOPjNkn19QnjDKTHnQPj01rHmQnWDOnHDzrH9KnWEznjTKnWEznjTKnikQnEDQTHDLn1N1n1TOP1N3njcKnW0KwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQnkDKsHDKTHD3P1ckrHn1nW9zPjcQPHbvnH0KP9DKnEDvrj-hm1D3nidhrjTzsHw6P1TVrH-WniYLujEvuhcYPA7BmhNKnH9LnWTOn1nzrjnzPWTdP1b3PTDQrj0znjb1n1c3nWbzPjbQnWmYTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPEDLPhuhmhm3Pzd6mhFbsHEOmhNVrjD1nBYLnH0zuyELrH9LuADKTHEKTEDkTHD_nHDYnzkQnWEdTHDKUMR_UTDQPHTvnjR6rHEvnvmvPhw-&lego_tid=76ffbf87-abbd-49be-8132-7172ed7987da&psid=bdfe5684823a891ab4ab281bb4c8bd22,缘溪堂低价急租！1次顶层！带车位大三居居家接待皆可随时看房签,整租,1/9/10号线,80000,半年付,佣金：1月租金,319.9平方米,3室2厅5卫,高层(共22层),南北,缘溪堂 海淀 公主坟,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3851943380344836?isauction=2&shangquan_id=6011&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKPHb3rj0vrjm1n1cYn1mKTHn3PHDOPjn1rjT1PjE3n1mKnWbYnjTKnWbYnjTKnikQnEDQTHDLn1N1n1TOP1N3njcKnW9KwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQnkDKsHDKTHD3P1cvnj0vrj0vnHNLPWcYn1cKP9DKnE7WmywWP1cOmiYYPWNvsHE1PyNVrjR6midWPj0OPvD3nvcvnhEKnH9LnWmkP1m3P1m3nW9LnHcOP9DQrj0zPWTLPW9LPWnzPHNQrHnvTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPE7hnjF-njDLnzY1mvcOsHEOPANVrjmYPiYOmyDYmvDYmHKhrHbKTHEKTEDkTHD_nHDYnBkvnjDQTHDKUMR_UT7WuHDdmH7hm1NzmWckmHIb&lego_tid=f02e0173-3cb9-494e-8645-9aa4ca4a0f99&psid=bdfe5684823a891ab4ab281bb4c8bd22,东坝 七棵树 地铁3号线 奥林匹克花园三期 南北通透三居室,整租,3号线,8000,付3押1,佣金：1月租金,126平方米,3室2厅2卫,高层(共9层),南北,奥林匹克花园(三期) 朝阳 东坝,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3853403460984846?isauction=2&shangquan_id=1241&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKPW01Pj9kPHbzn1EdrjnKTHn3PHnYnjnYPWTOrjE3PjmKnWEznjTKnWEznjTKnikQnEDQTHDLn1N1n1TOP1N3njcKnWbKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQnkDKsHDKTHD3P1cdPWD1PjD1n1cdnWTOPWTKP9DKnE7WPjTznWw6uBY3nWFWsHw-PvEVrjEQmidWrHTLrAPBuADkPAcKnH9LnWNvnHnYnWmOrH9dPH9Ln9DQrj0zPHmQn1EzPW03rj0vnHmkTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPEDQPWw-PWcYPaY3uWw6sHEzPHmVmycYriYQP1N3nvDLryDOnWbKTHEKTEDkTHD_nHDYnzkQnWEQTHDKUMR_UTD1mv76rADzmhckujNzmW0d&lego_tid=164e6244-8f4a-4256-ab49-17583a79a929&psid=bdfe5684823a891ab4ab281bb4c8bd22,整租 六道口双轨地铁站 学院路 清华东路27号院,整租,15/昌平号线,7000,付3押1,佣金：1月租金,47.8平方米,1室1厅1卫,中层(共6层),朝南,清华东路27号院 海淀 学院路,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3754720114304004?isauction=2&shangquan_id=6940&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKrjnQnHDkPHN1nHbkrj0KTHnLPHELnWTQnHE1njEknjEKnWTvnjTKnWTvnjTKnikQnEDQTHDLn1N1n1TOP1N3njcKn1TKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQnkDKsHDKTHD3P1cQnjcYPWNQPjn1P1n3nWEKP9DKnEDdmHNYmv76nBY1uy7hsHwBnADVmH0vniYkmWuhnAE1njmvPWEKnH9LnWDknWEvPWn1njnvnH9dPkDQrj0znHTzPjmvn1nYPHnOP10vTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPE7BPyNdujnLuidbP1TdsHEvmHDVrjNYuiYdnvPbn16hnWRhPHDKTHEKTEDkTHD_nHDYnBkvrHEkTHDKUMR_UTDQrywhmyNLnWRhmHc3mym3&lego_tid=b5e5d37e-d705-46a1-854e-53cd38f25f51&psid=bdfe5684823a891ab4ab281bb4c8bd22,东四环独门独院豪华装修带家具两个大KTV商业大厨房8间客房。,整租,1/八通号线,120000,面议,佣金：0佣金,1200平方米,12室5厅5卫,共2层,南北,西店村住房 朝阳 高碑店,四合院,豪华装修
https://bj.zu.anjuke.com/fangyuan/3842108589728770?isauction=2&shangquan_id=6042&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKnHczrHTYn1bQnWT1rHTKTHn3PjcQnj9drjbLnW9LP1TKnHc1njTKnHc1njTKnikQnEDQTHDLn1N1n1TOP1N3njcKn1cKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQnkDKsHDKTHD3P1cQnHbQP101P1c3nHDzPWNKP9DKnE7huynkmvRhPBYLuH0YsHw-PWEVmHRBmBdbmHbQujT1rjm3mH9KnH9LnWDQrHDLrjN3rHDdrHEzPEDQrj0znHDOnH03PH0zn19znWT3TEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPEDOPymQPvEvPzYkmhcYsHEznWcVrjuBniYkmH0vuHndrjDYPWbKTHEKTEDkTHD_nHD1rikvnjEzTHDKUMR_UTDzrjubujD1m19zuHbdmWcz&lego_tid=95f17d67-0bb4-4222-86b1-0a76e3581469&psid=bdfe5684823a891ab4ab281bb4c8bd22,汽北小区 南北通透三居室 85平 家电齐全 带包入住,整租,1号线,11000,付3押1,佣金：1月租金,85平方米,3室1厅1卫,低层(共6层),南北,汽北小区 西城 木樨地,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3850553638317063?isauction=2&shangquan_id=1196&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKP1N1rHc3nWnQnHcLPjcKTHn3PHTdPHnvn191nH0kPWnKnWcknjTKnWcknjTKnikQnEDQTHDLn1N1n1TOP1N3njcKn1nKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQnkDKsHDKTHD3P1cYPWN1nHNQPWcdPjmQP1mKP9DKnEDznHFBPjTznadhnj0OsHELuWNVryRbnadbnWnYmy76nAR-n19KnH9LnWEvPHnQPWEznj9zPHT3rTDQrj0zPjmdn1Dvn10YPWbQrjEQTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPEDdnW6hmWu-mzYvmWDYsHEvuHcVmHcvriYQnjw6PAuBPv7BnvcKTHEKTEDkTHD_nHDYnzkQnHbvTHDKUMR_UTDzrycQPANLuAD1PH7-PWDO&lego_tid=528fb6ec-6b14-46e2-a269-104a4fb7ab3b&psid=bdfe5684823a891ab4ab281bb4c8bd22,中关村一小 中关村东大院 黄庄小区三居室可长租看房随时,整租,10号线/4号线大兴线,10000,付3押1,佣金：1月租金,81.5平方米,3室1厅1卫,中层(共6层),南北,科春社区 海淀 中关村,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3863299116851204?isauction=2&shangquan_id=18168&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKPWEOnW0dPWmzrH91P1nKTHn3PWnzrHbQnHm3PHDznjEKnWE1njTKnWE1njTKnikQnEDQTHDLn1N1n1TOP1N3njcKn1EKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQnkDKsHDKTHD3P1cdP1b3PH9zPH0Ln1DdrjEKP9DKnEDznWRhnH9zmiYkn19dsHEQPHbVrj0dmzdWPvE1P1NzuWm1mWTKnH9LnWNLrH9drHnvPHTzP19YnTDQrj0zPH0OrjNOn1bYn191rj0zTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPED1mhDYn19Luad6nyc3sHEQrHDVmHnQnaYQujTLmhNLPH-brjmKTHEKTEDkTHD_nHDYnzkQrjDvrTDQTyOdUAkKuHKWuAN1uWc1mhRWmynYnk&lego_tid=3ba4387d-a1b8-4191-a310-1d07be759d86&psid=bdfe5684823a891ab4ab281bb4c8bd22,尚峰尚水大一居室随时入住 家具家电齐全临近华为环保园等,整租,,4500,付3押1,佣金：1月租金,58.5平方米,1室1厅1卫,中层(共10层),朝南,尚峰尚水(商住楼) 海淀 温泉,普通住宅,豪华装修
https://bj.zu.anjuke.com/fangyuan/3822296093352963?isauction=2&shangquan_id=18168&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKPWEOnW0dPWmzrH91P1nKTHn3nWczrHmkrHn1PHcOPWnKnWE1njTKnWE1njTKnikQnEDQTHDLn1N1n1TOP1N3njcKn1NKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQnkDKsHDKTHD3P1cdrjTkn1DYnHbdPW9QnW9KP9DKnE7Bm1bYPhn1PidhnWbQsHEOujcVmhm3PzYQmHF6ryn3mHmzmWbKnH9LnWN3njT1nWNknHmOPjEvPTDQrj0zPH9knjnzPjbLPjbvnjmYTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPE7bP1DLm1EQmBYOPyuhsHEzPAEVrAnOPaYzPW66rH0znW6-PvnKTHEKTEDkTHD_nHDYnzkQrjDvrTDQTyOdUAkKnADLPAmYP19YmH03nWc1nT&lego_tid=d717c41b-95ff-424d-8c94-268a97228e7c&psid=bdfe5684823a891ab4ab281bb4c8bd22,海淀温泉新小区聚辛里大开间 精装修家具家电齐全包地下停车位,整租,,3700,付1押1,佣金：0佣金,59.4平方米,1室1厅1卫,高层(共15层),朝南,聚辛里小区 海淀 温泉,普通住宅,豪华装修
https://bj.zu.anjuke.com/fangyuan/3716726568640520?isauction=2&shangquan_id=5841&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKP1mYP1nQPH0LrHNkrHDKTHnLnHmLnWmdPW9vPjTdnWTKPHTknTDdnjTkTHD_nHDKnEDQP1ndn1nkrH0drjTzTHnvTNujsRKjsN72izLMGO4hBstVOlvUlmaFOmBgl2AClpAdTHDKnHnKTiYQTEDQrj0znj9OnH03nWNdnH91rj01THmKTHDKryNLnhNdmyEVuHb1PBYYPHN1syFBmHNVujPbPjm3PhDLry7BTHD3P1ckrjbQP1bdn1EYPH93rjTKnH9LnWT3rHDLrHELrHbznjmYnTDKnikQnEDKTEDVTEDKTEDzPWTQrWDYnjCOnjTQrWP6mHTlnWElrjTznHC3nhFWrhcQmHbKnTDkTEDQsjDQTgVqTHDknjnvTHDknjDvPWNKrHKBnhP6rycVuyuBmBYYuH7BsH--mW9Vnj6Wn1IWuyw-PHDzTEDYTEDKnTDQsjDQn1b_PH9YnEDQTyOdUAkKPhEkuWnOnhubPAFBnADQPT&lego_tid=90b2ca9b-efbb-4e1b-9eb8-08c37cede512&psid=bdfe5684823a891ab4ab281bb4c8bd22,后海 地安门西大街 门口车位 四合院出租 会，所,整租,2/7/8号线/4号线大兴线,115000,面议,佣金：1%月租金,340平方米,15室4厅2卫,共1层,南北,铁树斜街胡同小区 西城 大栅栏,四合院,精装修
https://bj.zu.anjuke.com/fangyuan/3845064416944138?isauction=2&shangquan_id=5810&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKP1EYrjczPWNYPWN3P10KTHn3PjNkPWEYnHmOPjEQn19KnWDOnjTKnWDOnjTKnikQnEDQTHDLn1N1n1TOP1N3njcKn10KwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQnkDKsHDKTHD3P1cYrj0OP1EkrjT1rH01nHcKP9DKnEDQuARbmWbQriYOrj9OsHEQnj0VmWN3riYzPvm3P1ckmhDvuhEKnH9LnWE3P1bLPjDLPW9vnWcQnEDQrj0zPj9LrH0YnHNdrjb3rj9kTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPEDvPWN3n1IWnBYQPWF6sHEkuymVrjTknzdBPhczuH--njF6rjEKTHEKTEDkTHD_nHDYPzkdrjDkTHDKUMR_UTDOmW66rju-nyF6PycQnWEQ&lego_tid=665837c2-162a-40ef-8003-b6b2e9e02a84&psid=bdfe5684823a891ab4ab281bb4c8bd22,土桥 华远铭悦南向两居 采光好 带阳台集中供暖 业主首租,整租,,3400,付3押1,佣金：60%月租金,77平方米,2室1厅1卫,高层(共28层),朝南,华远铭悦园(北区) 通州 土桥,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3843442420280335?isauction=2&shangquan_id=15333&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKnHTdPjTzPH9OPWmvPWcdTED1rjE1PjEzPjcknW9kn1ndTHD1n1TkTHD1n1TkTHD_nHDKnEDQP1ndn1nkrH0drjTzTHn3TNujsRKjsN72izLMGO4hBstVOlvUlmaFOmBgl2AClpAdTHDKnHnKTiYQTEDQrj0zPjmQPHELP1N3rHbLPHTYTHmKTHDKuhFbnWu-nHmVn17BnzYYnvn3sy7-uWnVPvEkuyRbnW-6nARWTHD3P1cYPWDdPjbzn1DznHTYrH0KnH9LnWEvnHNYrHckPWT1nWn3PTDKnikQnEDKTEDVTEDKTEDzPWTQrWDYnjCOnjTQrWP6mHTlnWElrjTznHC3nhFWrhcQmHbKnTDkTEDQsjDQTgVqTHDknjnvTHDknjDvPWNKPjTkrHDkPhNVnj0YuaYYuh7BsH6-ujNVPHcOn1EdrHcOmWb1TEDYTEDKnTDQsjDQPjn_nHN1n1nKnE78IyQ_TyFhn191mhRhrj-hnWmYPWN&lego_tid=4009106e-074d-4fab-8ed5-529345929b93&psid=bdfe5684823a891ab4ab281bb4c8bd22,琨御府精装一居五路居慈寿寺首师大6，10号线花园桥可月租长租,整租,6/10号线,6800,面议,佣金：1月租金,45平方米,1室1厅1卫,低层(共10层),朝北,琨御府(商住楼) 海淀 五路居,公寓,精装修
https://bj.zu.anjuke.com/fangyuan/3805357344713735?isauction=2&shangquan_id=6018&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKPHnLn1mdnj0dP1TLnHTKTHn3njN1PH01PjELnHnLn1NKnH0knjTKnH0knjTKnikQnEDQTHDLn1N1n1TOP1N3njcKn1bKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQnkDKsHDKTHD3P1cQnjNQPHTvPHD1PHbzn1cKP9DKnE7bPHmOnH93mBY3Phm3sHEdm1bVmWwWPBdWPhu6PWPhuHEOmHcKnH9LnWDkPHDdnjmvrjD1nWndn9DQrj0znHTdnHNkPW9YrHcQrjN3TEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPED1PW0vm17bmBYkPjnLsHwBnvcVmHD1uiYkrAF-nj-hmW0dn19KTHEKTEDkTHD_nHDYnBkvnjD3THDKUMR_UT7BnAmvnW9znjubn1R-P1-W&lego_tid=3676c1db-0437-4b3b-a13e-08be09fb7538&psid=bdfe5684823a891ab4ab281bb4c8bd22,国贸 大望路 东区国际 214平南北通透大四居室 随时看房,整租,1/八通号线,19000,付3押1,佣金：0佣金,214.7平方米,4室2厅3卫,中层(共10层),南北,东区国际公寓 朝阳 红庙,公寓,精装修
https://bj.zu.anjuke.com/fangyuan/3757972057320449?isauction=2&shangquan_id=6862&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKrjnvPW0krHnLn1NYn1mKTHnLPH0OP1ckPH01nWTYPjbKnH9LnjTKnHDznjTKnikQnEDQTHDLn1N1n1TOP1N3njcKPjTKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQnkDKsHDKTHD3P1DvPjmQn1nQnWmLPjmQnHcKP9DKnE7Bn1m1PymLraYzPjmQsHwhuHTVmWI6uBYdPvu-nH7WnhcduWnKnH9LnHmYPWD1PjEQrjNOnH0YPEDQrj0QPWEvnHnYn19krjnYrjDvTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPE7hmWNQPyRWmzYkPhEzsHEzrjbVryF6PadbryNdPjIhmHIBnynKTHEKTEDkTHD_nHDYPikvrjmzTHDKUMR_UT7WmWcdnj-6PH6hujT3n1u-&lego_tid=fb515ecc-06d2-4289-9ba4-d9e547fa7b1c&psid=bdfe5684823a891ab4ab281bb4c8bd22,【人才公寓】人才公寓物业自租 实图实价 S1线精装公寓 0中介可月付,整租,,2280,付1押1,佣金：0佣金,40平方米,1室1厅1卫,中层(共6层),朝南,模式口西里 石景山 模式口,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3849579484013583?isauction=2&shangquan_id=7438&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKPWmkn1n3nHELPHTOrHmKTHn3PjbdP1bYrjEknHndrjnKnHTOnjTKnHTOnjTKnikQnEDQTHDLn1N1n1TOP1N3njcKPjDKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQnkDKsHDKTHD3P1cYP1TknHNYrj91PHczPH9KP9DKnED1uhwBuADLmBYLrHKBsHEYmvDVmhmdnidWP1-BPAu6PH93uAnKnH9LnWELnjTQPHNvn19YrH0zrTDQrj0zPj0knjDdPHELnj0vPWT3TEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPE76mWcknvE3uiYQrycvsHE1PWEVryN1mBd-P1Ezm1u-uAmQmHEKTHEKTEDkTHD_nHDYPzkLPjn3THDKUMR_UT7BnW91nhDOnvF6PWEknj7b&lego_tid=ab203d8e-19b6-4364-9e3b-e742c6edf1a4&psid=bdfe5684823a891ab4ab281bb4c8bd22,六号线地铁东夏园站召里家园俩居出租另有后北营家孙各庄家园,整租,,3200,付3押1,佣金：9%月租金,73平方米,2室1厅1卫,中层(共27层),南北,召里家园 通州 潞城,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3845388866399236?isauction=2&shangquan_id=6940&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhrHPWm1N1riYQnWmdsHw-uAEVmhcvniY1P101nWcvuAN1uhnKnHTvn1NYnWDOPjDdn1mzTED1rjEdn193rjmvn1bOnWnvTHckPWTkTHckPWTkTHD_nHDKnEDQP1ndn1nkrH0drjTzTHEzTNujsRKjsN72izLMGO4hBstVOlvUlmaFOmBgl2AClpAdTHDKnHnKTiYQTEDQrj0zPH9YP19kP1nOnjELPjcYTHmKTHDKryEkmhnkm1EVmH76uaYYmyFWsycYryEVrH-BnynknvNvrjcdTHD3P1cdrjELrjcknjNLnHEOPjNKnH9LnWN3Pj03nHb1rjmQrjnvrTDKnikQnEDKTEDVTEDKTEDzPWTQrWDYnjCOnjTQrWP6mHTlnWElrjTznHC3nhFWrhcQmHbKnTDkTEDQsjDQTgVqTHDknjnvTHDknjDvPWNKrH0kmvm3mWnVrjTOmzYYnAEzsH9vn1bVmWcvm1FWnvm3mHIbTEDYTEDKnTDQsjDQPjc_PWbYnTDQTyOdUAkKPhu6uj7-nWDQujn1myn3P9&lego_tid=970cf8b3-809c-40d2-8639-b26c2c3f8a7d&psid=bdfe5684823a891ab4ab281bb4c8bd22,高碑店兴隆家园高楼层3居室,整租,八通号线,6350,付1押1,佣金：1月租金,98平方米,3室1厅1卫,高层(共24层),西北,兴隆家园(北区) 朝阳 高碑店,普通住宅,精装修
